Country Code,Country,Sub Region,Sub Region 2,Date,Category,Pct Change,YYYY-MM-DD,Province
CA,Canada,Canada,,4/13/2020,Workplaces,-69,2020-04-13,Canada
CA,Canada,Canada,,4/13/2020,Residential,26,2020-04-13,Canada
CA,Canada,Canada,,4/14/2020,Retail and Recreation,-50,2020-04-14,Canada
CA,Canada,Canada,,4/14/2020,Grocery and Pharmacy,-16,2020-04-14,Canada
CA,Canada,Canada,,4/14/2020,Parks,-11,2020-04-14,Canada
CA,Canada,Canada,,4/14/2020,Transit Stations,-68,2020-04-14,Canada
CA,Canada,Canada,,4/14/2020,Workplaces,-60,2020-04-14,Canada
CA,Canada,Canada,,4/14/2020,Residential,24,2020-04-14,Canada
CA,Canada,Canada,,4/15/2020,Retail and Recreation,-50,2020-04-15,Canada
CA,Canada,Canada,,4/15/2020,Grocery and Pharmacy,-19,2020-04-15,Canada
CA,Canada,Canada,,4/15/2020,Parks,-14,2020-04-15,Canada
CA,Canada,Canada,,4/15/2020,Transit Stations,-68,2020-04-15,Canada
CA,Canada,Canada,,4/15/2020,Workplaces,-60,2020-04-15,Canada
CA,Canada,Canada,,4/15/2020,Residential,24,2020-04-15,Canada
CA,Canada,Canada,,4/16/2020,Retail and Recreation,-49,2020-04-16,Canada
CA,Canada,Canada,,4/16/2020,Grocery and Pharmacy,-18,2020-04-16,Canada
CA,Canada,Canada,,4/16/2020,Parks,-6,2020-04-16,Canada
CA,Canada,Canada,,4/16/2020,Transit Stations,-68,2020-04-16,Canada
CA,Canada,Canada,,4/16/2020,Workplaces,-60,2020-04-16,Canada
CA,Canada,Canada,,4/16/2020,Residential,25,2020-04-16,Canada
CA,Canada,Canada,,4/17/2020,Retail and Recreation,-53,2020-04-17,Canada
CA,Canada,Canada,,4/17/2020,Grocery and Pharmacy,-22,2020-04-17,Canada
CA,Canada,Canada,,4/17/2020,Parks,-22,2020-04-17,Canada
CA,Canada,Canada,,4/17/2020,Transit Stations,-67,2020-04-17,Canada
CA,Canada,Canada,,4/17/2020,Workplaces,-59,2020-04-17,Canada
CA,Canada,Canada,,4/17/2020,Residential,27,2020-04-17,Canada
CA,Canada,Alberta,,2/15/2020,Retail and Recreation,7,2020-02-15,AB
CA,Canada,Alberta,,2/15/2020,Grocery and Pharmacy,3,2020-02-15,AB
CA,Canada,Alberta,,2/15/2020,Parks,24,2020-02-15,AB
CA,Canada,Alberta,,2/15/2020,Transit Stations,7,2020-02-15,AB
CA,Canada,Alberta,,2/15/2020,Workplaces,-2,2020-02-15,AB
CA,Canada,Alberta,,2/15/2020,Residential,-1,2020-02-15,AB
CA,Canada,Alberta,,2/16/2020,Retail and Recreation,10,2020-02-16,AB
CA,Canada,Alberta,,2/16/2020,Grocery and Pharmacy,-2,2020-02-16,AB
CA,Canada,Alberta,,2/16/2020,Parks,28,2020-02-16,AB
CA,Canada,Alberta,,2/16/2020,Transit Stations,3,2020-02-16,AB
CA,Canada,Alberta,,2/16/2020,Workplaces,-3,2020-02-16,AB
CA,Canada,Alberta,,2/16/2020,Residential,-2,2020-02-16,AB
CA,Canada,Alberta,,2/17/2020,Retail and Recreation,-7,2020-02-17,AB
CA,Canada,Alberta,,2/17/2020,Grocery and Pharmacy,-2,2020-02-17,AB
CA,Canada,Alberta,,2/17/2020,Parks,10,2020-02-17,AB
CA,Canada,Alberta,,2/17/2020,Transit Stations,-40,2020-02-17,AB
CA,Canada,Alberta,,2/17/2020,Workplaces,-67,2020-02-17,AB
CA,Canada,Alberta,,2/17/2020,Residential,15,2020-02-17,AB
CA,Canada,Alberta,,2/18/2020,Retail and Recreation,-1,2020-02-18,AB
CA,Canada,Alberta,,2/18/2020,Grocery and Pharmacy,1,2020-02-18,AB
CA,Canada,Alberta,,2/18/2020,Parks,-2,2020-02-18,AB
CA,Canada,Alberta,,2/18/2020,Transit Stations,-9,2020-02-18,AB
CA,Canada,Alberta,,2/18/2020,Workplaces,-5,2020-02-18,AB
CA,Canada,Alberta,,2/18/2020,Residential,2,2020-02-18,AB
CA,Canada,Alberta,,2/19/2020,Retail and Recreation,3,2020-02-19,AB
CA,Canada,Alberta,,2/19/2020,Grocery and Pharmacy,4,2020-02-19,AB
CA,Canada,Alberta,,2/19/2020,Parks,21,2020-02-19,AB
CA,Canada,Alberta,,2/19/2020,Transit Stations,-7,2020-02-19,AB
CA,Canada,Alberta,,2/19/2020,Workplaces,-1,2020-02-19,AB
CA,Canada,Alberta,,2/19/2020,Residential,1,2020-02-19,AB
CA,Canada,Alberta,,2/20/2020,Retail and Recreation,7,2020-02-20,AB
CA,Canada,Alberta,,2/20/2020,Grocery and Pharmacy,9,2020-02-20,AB
CA,Canada,Alberta,,2/20/2020,Parks,11,2020-02-20,AB
CA,Canada,Alberta,,2/20/2020,Transit Stations,-6,2020-02-20,AB
CA,Canada,Alberta,,2/20/2020,Workplaces,-1,2020-02-20,AB
CA,Canada,Alberta,,2/20/2020,Residential,0,2020-02-20,AB
CA,Canada,Alberta,,2/21/2020,Retail and Recreation,2,2020-02-21,AB
CA,Canada,Alberta,,2/21/2020,Grocery and Pharmacy,3,2020-02-21,AB
CA,Canada,Alberta,,2/21/2020,Parks,18,2020-02-21,AB
CA,Canada,Alberta,,2/21/2020,Transit Stations,-1,2020-02-21,AB
CA,Canada,Alberta,,2/21/2020,Workplaces,2,2020-02-21,AB
CA,Canada,Alberta,,2/21/2020,Residential,0,2020-02-21,AB
CA,Canada,Alberta,,2/22/2020,Retail and Recreation,8,2020-02-22,AB
CA,Canada,Alberta,,2/22/2020,Grocery and Pharmacy,7,2020-02-22,AB
CA,Canada,Alberta,,2/22/2020,Parks,19,2020-02-22,AB
CA,Canada,Alberta,,2/22/2020,Transit Stations,4,2020-02-22,AB
CA,Canada,Alberta,,2/22/2020,Workplaces,5,2020-02-22,AB
CA,Canada,Alberta,,2/22/2020,Residential,-1,2020-02-22,AB
CA,Canada,Alberta,,2/23/2020,Retail and Recreation,4,2020-02-23,AB
CA,Canada,Alberta,,2/23/2020,Grocery and Pharmacy,3,2020-02-23,AB
CA,Canada,Alberta,,2/23/2020,Parks,8,2020-02-23,AB
CA,Canada,Alberta,,2/23/2020,Transit Stations,0,2020-02-23,AB
CA,Canada,Alberta,,2/23/2020,Workplaces,3,2020-02-23,AB
CA,Canada,Alberta,,2/23/2020,Residential,0,2020-02-23,AB
CA,Canada,Alberta,,2/24/2020,Retail and Recreation,-1,2020-02-24,AB
CA,Canada,Alberta,,2/24/2020,Grocery and Pharmacy,1,2020-02-24,AB
CA,Canada,Alberta,,2/24/2020,Parks,1,2020-02-24,AB
CA,Canada,Alberta,,2/24/2020,Transit Stations,3,2020-02-24,AB
CA,Canada,Alberta,,2/24/2020,Workplaces,4,2020-02-24,AB
CA,Canada,Alberta,,2/24/2020,Residential,0,2020-02-24,AB
CA,Canada,Alberta,,2/25/2020,Retail and Recreation,2,2020-02-25,AB
CA,Canada,Alberta,,2/25/2020,Grocery and Pharmacy,3,2020-02-25,AB
CA,Canada,Alberta,,2/25/2020,Parks,13,2020-02-25,AB
CA,Canada,Alberta,,2/25/2020,Transit Stations,2,2020-02-25,AB
CA,Canada,Alberta,,2/25/2020,Workplaces,5,2020-02-25,AB
CA,Canada,Alberta,,2/25/2020,Residential,0,2020-02-25,AB
CA,Canada,Alberta,,2/26/2020,Retail and Recreation,5,2020-02-26,AB
CA,Canada,Alberta,,2/26/2020,Grocery and Pharmacy,7,2020-02-26,AB
CA,Canada,Alberta,,2/26/2020,Parks,8,2020-02-26,AB
CA,Canada,Alberta,,2/26/2020,Transit Stations,1,2020-02-26,AB
CA,Canada,Alberta,,2/26/2020,Workplaces,5,2020-02-26,AB
CA,Canada,Alberta,,2/26/2020,Residential,-1,2020-02-26,AB
CA,Canada,Alberta,,2/27/2020,Retail and Recreation,7,2020-02-27,AB
CA,Canada,Alberta,,2/27/2020,Grocery and Pharmacy,10,2020-02-27,AB
CA,Canada,Alberta,,2/27/2020,Parks,13,2020-02-27,AB
CA,Canada,Alberta,,2/27/2020,Transit Stations,1,2020-02-27,AB
CA,Canada,Alberta,,2/27/2020,Workplaces,2,2020-02-27,AB
CA,Canada,Alberta,,2/27/2020,Residential,0,2020-02-27,AB
CA,Canada,Alberta,,2/28/2020,Retail and Recreation,8,2020-02-28,AB
CA,Canada,Alberta,,2/28/2020,Grocery and Pharmacy,11,2020-02-28,AB
CA,Canada,Alberta,,2/28/2020,Parks,13,2020-02-28,AB
CA,Canada,Alberta,,2/28/2020,Transit Stations,6,2020-02-28,AB
CA,Canada,Alberta,,2/28/2020,Workplaces,4,2020-02-28,AB
CA,Canada,Alberta,,2/28/2020,Residential,-1,2020-02-28,AB
CA,Canada,Alberta,,2/29/2020,Retail and Recreation,5,2020-02-29,AB
CA,Canada,Alberta,,2/29/2020,Grocery and Pharmacy,7,2020-02-29,AB
CA,Canada,Alberta,,2/29/2020,Parks,8,2020-02-29,AB
CA,Canada,Alberta,,2/29/2020,Transit Stations,4,2020-02-29,AB
CA,Canada,Alberta,,2/29/2020,Workplaces,5,2020-02-29,AB
CA,Canada,Alberta,,2/29/2020,Residential,0,2020-02-29,AB
CA,Canada,Alberta,,3/1/2020,Retail and Recreation,8,2020-03-01,AB
CA,Canada,Alberta,,3/1/2020,Grocery and Pharmacy,10,2020-03-01,AB
CA,Canada,Alberta,,3/1/2020,Parks,13,2020-03-01,AB
CA,Canada,Alberta,,3/1/2020,Transit Stations,4,2020-03-01,AB
CA,Canada,Alberta,,3/1/2020,Workplaces,4,2020-03-01,AB
CA,Canada,Alberta,,3/1/2020,Residential,-1,2020-03-01,AB
CA,Canada,Alberta,,3/2/2020,Retail and Recreation,4,2020-03-02,AB
CA,Canada,Alberta,,3/2/2020,Grocery and Pharmacy,7,2020-03-02,AB
CA,Canada,Alberta,,3/2/2020,Parks,3,2020-03-02,AB
CA,Canada,Alberta,,3/2/2020,Transit Stations,1,2020-03-02,AB
CA,Canada,Alberta,,3/2/2020,Workplaces,5,2020-03-02,AB
CA,Canada,Alberta,,3/2/2020,Residential,0,2020-03-02,AB
CA,Canada,Alberta,,3/3/2020,Retail and Recreation,5,2020-03-03,AB
CA,Canada,Alberta,,3/3/2020,Grocery and Pharmacy,9,2020-03-03,AB
CA,Canada,Alberta,,3/3/2020,Parks,13,2020-03-03,AB
CA,Canada,Alberta,,3/3/2020,Transit Stations,0,2020-03-03,AB
CA,Canada,Alberta,,3/3/2020,Workplaces,5,2020-03-03,AB
CA,Canada,Alberta,,3/3/2020,Residential,0,2020-03-03,AB
CA,Canada,Alberta,,3/4/2020,Retail and Recreation,4,2020-03-04,AB
CA,Canada,Alberta,,3/4/2020,Grocery and Pharmacy,7,2020-03-04,AB
CA,Canada,Alberta,,3/4/2020,Parks,4,2020-03-04,AB
CA,Canada,Alberta,,3/4/2020,Transit Stations,0,2020-03-04,AB
CA,Canada,Alberta,,3/4/2020,Workplaces,5,2020-03-04,AB
CA,Canada,Alberta,,3/4/2020,Residential,0,2020-03-04,AB
CA,Canada,Alberta,,3/5/2020,Retail and Recreation,6,2020-03-05,AB
CA,Canada,Alberta,,3/5/2020,Grocery and Pharmacy,9,2020-03-05,AB
CA,Canada,Alberta,,3/5/2020,Parks,2,2020-03-05,AB
CA,Canada,Alberta,,3/5/2020,Transit Stations,0,2020-03-05,AB
CA,Canada,Alberta,,3/5/2020,Workplaces,4,2020-03-05,AB
CA,Canada,Alberta,,3/5/2020,Residential,0,2020-03-05,AB
CA,Canada,Alberta,,3/6/2020,Retail and Recreation,4,2020-03-06,AB
CA,Canada,Alberta,,3/6/2020,Grocery and Pharmacy,9,2020-03-06,AB
CA,Canada,Alberta,,3/6/2020,Parks,9,2020-03-06,AB
CA,Canada,Alberta,,3/6/2020,Transit Stations,3,2020-03-06,AB
CA,Canada,Alberta,,3/6/2020,Workplaces,6,2020-03-06,AB
CA,Canada,Alberta,,3/6/2020,Residential,0,2020-03-06,AB
CA,Canada,Alberta,,3/7/2020,Retail and Recreation,-2,2020-03-07,AB
CA,Canada,Alberta,,3/7/2020,Grocery and Pharmacy,2,2020-03-07,AB
CA,Canada,Alberta,,3/7/2020,Parks,-11,2020-03-07,AB
CA,Canada,Alberta,,3/7/2020,Transit Stations,-6,2020-03-07,AB
CA,Canada,Alberta,,3/7/2020,Workplaces,3,2020-03-07,AB
CA,Canada,Alberta,,3/7/2020,Residential,2,2020-03-07,AB
CA,Canada,Alberta,,3/8/2020,Retail and Recreation,-1,2020-03-08,AB
CA,Canada,Alberta,,3/8/2020,Grocery and Pharmacy,3,2020-03-08,AB
CA,Canada,Alberta,,3/8/2020,Parks,-10,2020-03-08,AB
CA,Canada,Alberta,,3/8/2020,Transit Stations,-4,2020-03-08,AB
CA,Canada,Alberta,,3/8/2020,Workplaces,2,2020-03-08,AB
CA,Canada,Alberta,,3/8/2020,Residential,1,2020-03-08,AB
CA,Canada,Alberta,,3/9/2020,Retail and Recreation,2,2020-03-09,AB
CA,Canada,Alberta,,3/9/2020,Grocery and Pharmacy,7,2020-03-09,AB
CA,Canada,Alberta,,3/9/2020,Parks,16,2020-03-09,AB
CA,Canada,Alberta,,3/9/2020,Transit Stations,-1,2020-03-09,AB
CA,Canada,Alberta,,3/9/2020,Workplaces,4,2020-03-09,AB
CA,Canada,Alberta,,3/9/2020,Residential,0,2020-03-09,AB
CA,Canada,Alberta,,3/10/2020,Retail and Recreation,2,2020-03-10,AB
CA,Canada,Alberta,,3/10/2020,Grocery and Pharmacy,5,2020-03-10,AB
CA,Canada,Alberta,,3/10/2020,Parks,9,2020-03-10,AB
CA,Canada,Alberta,,3/10/2020,Transit Stations,-4,2020-03-10,AB
CA,Canada,Alberta,,3/10/2020,Workplaces,4,2020-03-10,AB
CA,Canada,Alberta,,3/10/2020,Residential,1,2020-03-10,AB
CA,Canada,Alberta,,3/11/2020,Retail and Recreation,3,2020-03-11,AB
CA,Canada,Alberta,,3/11/2020,Grocery and Pharmacy,11,2020-03-11,AB
CA,Canada,Alberta,,3/11/2020,Parks,16,2020-03-11,AB
CA,Canada,Alberta,,3/11/2020,Transit Stations,-5,2020-03-11,AB
CA,Canada,Alberta,,3/11/2020,Workplaces,4,2020-03-11,AB
CA,Canada,Alberta,,3/11/2020,Residential,1,2020-03-11,AB
CA,Canada,Alberta,,3/12/2020,Retail and Recreation,4,2020-03-12,AB
CA,Canada,Alberta,,3/12/2020,Grocery and Pharmacy,29,2020-03-12,AB
CA,Canada,Alberta,,3/12/2020,Parks,-6,2020-03-12,AB
CA,Canada,Alberta,,3/12/2020,Transit Stations,-8,2020-03-12,AB
CA,Canada,Alberta,,3/12/2020,Workplaces,2,2020-03-12,AB
CA,Canada,Alberta,,3/12/2020,Residential,1,2020-03-12,AB
CA,Canada,Alberta,,3/13/2020,Retail and Recreation,-8,2020-03-13,AB
CA,Canada,Alberta,,3/13/2020,Grocery and Pharmacy,30,2020-03-13,AB
CA,Canada,Alberta,,3/13/2020,Parks,-28,2020-03-13,AB
CA,Canada,Alberta,,3/13/2020,Transit Stations,-17,2020-03-13,AB
CA,Canada,Alberta,,3/13/2020,Workplaces,-3,2020-03-13,AB
CA,Canada,Alberta,,3/13/2020,Residential,5,2020-03-13,AB
CA,Canada,Alberta,,3/14/2020,Retail and Recreation,-19,2020-03-14,AB
CA,Canada,Alberta,,3/14/2020,Grocery and Pharmacy,12,2020-03-14,AB
CA,Canada,Alberta,,3/14/2020,Parks,-45,2020-03-14,AB
CA,Canada,Alberta,,3/14/2020,Transit Stations,-26,2020-03-14,AB
CA,Canada,Alberta,,3/14/2020,Workplaces,-5,2020-03-14,AB
CA,Canada,Alberta,,3/14/2020,Residential,7,2020-03-14,AB
CA,Canada,Alberta,,3/15/2020,Retail and Recreation,-18,2020-03-15,AB
CA,Canada,Alberta,,3/15/2020,Grocery and Pharmacy,9,2020-03-15,AB
CA,Canada,Alberta,,3/15/2020,Parks,-28,2020-03-15,AB
CA,Canada,Alberta,,3/15/2020,Transit Stations,-25,2020-03-15,AB
CA,Canada,Alberta,,3/15/2020,Workplaces,-7,2020-03-15,AB
CA,Canada,Alberta,,3/15/2020,Residential,5,2020-03-15,AB
CA,Canada,Alberta,,3/16/2020,Retail and Recreation,-11,2020-03-16,AB
CA,Canada,Alberta,,3/16/2020,Grocery and Pharmacy,31,2020-03-16,AB
CA,Canada,Alberta,,3/16/2020,Parks,-13,2020-03-16,AB
CA,Canada,Alberta,,3/16/2020,Transit Stations,-39,2020-03-16,AB
CA,Canada,Alberta,,3/16/2020,Workplaces,-22,2020-03-16,AB
CA,Canada,Alberta,,3/16/2020,Residential,9,2020-03-16,AB
CA,Canada,Alberta,,3/17/2020,Retail and Recreation,-21,2020-03-17,AB
CA,Canada,Alberta,,3/17/2020,Grocery and Pharmacy,17,2020-03-17,AB
CA,Canada,Alberta,,3/17/2020,Parks,-12,2020-03-17,AB
CA,Canada,Alberta,,3/17/2020,Transit Stations,-45,2020-03-17,AB
CA,Canada,Alberta,,3/17/2020,Workplaces,-29,2020-03-17,AB
CA,Canada,Alberta,,3/17/2020,Residential,13,2020-03-17,AB
CA,Canada,Alberta,,3/18/2020,Retail and Recreation,-31,2020-03-18,AB
CA,Canada,Alberta,,3/18/2020,Grocery and Pharmacy,11,2020-03-18,AB
CA,Canada,Alberta,,3/18/2020,Parks,-24,2020-03-18,AB
CA,Canada,Alberta,,3/18/2020,Transit Stations,-52,2020-03-18,AB
CA,Canada,Alberta,,3/18/2020,Workplaces,-35,2020-03-18,AB
CA,Canada,Alberta,,3/18/2020,Residential,16,2020-03-18,AB
CA,Canada,Alberta,,3/19/2020,Retail and Recreation,-35,2020-03-19,AB
CA,Canada,Alberta,,3/19/2020,Grocery and Pharmacy,3,2020-03-19,AB
CA,Canada,Alberta,,3/19/2020,Parks,-28,2020-03-19,AB
CA,Canada,Alberta,,3/19/2020,Transit Stations,-56,2020-03-19,AB
CA,Canada,Alberta,,3/19/2020,Workplaces,-39,2020-03-19,AB
CA,Canada,Alberta,,3/19/2020,Residential,18,2020-03-19,AB
CA,Canada,Alberta,,3/20/2020,Retail and Recreation,-38,2020-03-20,AB
CA,Canada,Alberta,,3/20/2020,Grocery and Pharmacy,4,2020-03-20,AB
CA,Canada,Alberta,,3/20/2020,Parks,-9,2020-03-20,AB
CA,Canada,Alberta,,3/20/2020,Transit Stations,-53,2020-03-20,AB
CA,Canada,Alberta,,3/20/2020,Workplaces,-40,2020-03-20,AB
CA,Canada,Alberta,,3/20/2020,Residential,19,2020-03-20,AB
CA,Canada,Alberta,,3/21/2020,Retail and Recreation,-46,2020-03-21,AB
CA,Canada,Alberta,,3/21/2020,Grocery and Pharmacy,-9,2020-03-21,AB
CA,Canada,Alberta,,3/21/2020,Parks,8,2020-03-21,AB
CA,Canada,Alberta,,3/21/2020,Transit Stations,-47,2020-03-21,AB
CA,Canada,Alberta,,3/21/2020,Workplaces,-30,2020-03-21,AB
CA,Canada,Alberta,,3/21/2020,Residential,13,2020-03-21,AB
CA,Canada,Alberta,,3/22/2020,Retail and Recreation,-49,2020-03-22,AB
CA,Canada,Alberta,,3/22/2020,Grocery and Pharmacy,-21,2020-03-22,AB
CA,Canada,Alberta,,3/22/2020,Parks,16,2020-03-22,AB
CA,Canada,Alberta,,3/22/2020,Transit Stations,-51,2020-03-22,AB
CA,Canada,Alberta,,3/22/2020,Workplaces,-34,2020-03-22,AB
CA,Canada,Alberta,,3/22/2020,Residential,11,2020-03-22,AB
CA,Canada,Alberta,,3/23/2020,Retail and Recreation,-43,2020-03-23,AB
CA,Canada,Alberta,,3/23/2020,Grocery and Pharmacy,-11,2020-03-23,AB
CA,Canada,Alberta,,3/23/2020,Parks,-22,2020-03-23,AB
CA,Canada,Alberta,,3/23/2020,Transit Stations,-63,2020-03-23,AB
CA,Canada,Alberta,,3/23/2020,Workplaces,-46,2020-03-23,AB
CA,Canada,Alberta,,3/23/2020,Residential,19,2020-03-23,AB
CA,Canada,Alberta,,3/24/2020,Retail and Recreation,-48,2020-03-24,AB
CA,Canada,Alberta,,3/24/2020,Grocery and Pharmacy,-16,2020-03-24,AB
CA,Canada,Alberta,,3/24/2020,Parks,-31,2020-03-24,AB
CA,Canada,Alberta,,3/24/2020,Transit Stations,-66,2020-03-24,AB
CA,Canada,Alberta,,3/24/2020,Workplaces,-49,2020-03-24,AB
CA,Canada,Alberta,,3/24/2020,Residential,22,2020-03-24,AB
CA,Canada,Alberta,,3/25/2020,Retail and Recreation,-47,2020-03-25,AB
CA,Canada,Alberta,,3/25/2020,Grocery and Pharmacy,-11,2020-03-25,AB
CA,Canada,Alberta,,3/25/2020,Parks,-25,2020-03-25,AB
CA,Canada,Alberta,,3/25/2020,Transit Stations,-66,2020-03-25,AB
CA,Canada,Alberta,,3/25/2020,Workplaces,-50,2020-03-25,AB
CA,Canada,Alberta,,3/25/2020,Residential,22,2020-03-25,AB
CA,Canada,Alberta,,3/26/2020,Retail and Recreation,-47,2020-03-26,AB
CA,Canada,Alberta,,3/26/2020,Grocery and Pharmacy,-12,2020-03-26,AB
CA,Canada,Alberta,,3/26/2020,Parks,-24,2020-03-26,AB
CA,Canada,Alberta,,3/26/2020,Transit Stations,-68,2020-03-26,AB
CA,Canada,Alberta,,3/26/2020,Workplaces,-51,2020-03-26,AB
CA,Canada,Alberta,,3/26/2020,Residential,22,2020-03-26,AB
CA,Canada,Alberta,,3/27/2020,Retail and Recreation,-48,2020-03-27,AB
CA,Canada,Alberta,,3/27/2020,Grocery and Pharmacy,-11,2020-03-27,AB
CA,Canada,Alberta,,3/27/2020,Parks,-16,2020-03-27,AB
CA,Canada,Alberta,,3/27/2020,Transit Stations,-65,2020-03-27,AB
CA,Canada,Alberta,,3/27/2020,Workplaces,-50,2020-03-27,AB
CA,Canada,Alberta,,3/27/2020,Residential,23,2020-03-27,AB
CA,Canada,Alberta,,3/28/2020,Retail and Recreation,-55,2020-03-28,AB
CA,Canada,Alberta,,3/28/2020,Grocery and Pharmacy,-21,2020-03-28,AB
CA,Canada,Alberta,,3/28/2020,Parks,-40,2020-03-28,AB
CA,Canada,Alberta,,3/28/2020,Transit Stations,-63,2020-03-28,AB
CA,Canada,Alberta,,3/28/2020,Workplaces,-40,2020-03-28,AB
CA,Canada,Alberta,,3/28/2020,Residential,16,2020-03-28,AB
CA,Canada,Alberta,,3/29/2020,Retail and Recreation,-55,2020-03-29,AB
CA,Canada,Alberta,,3/29/2020,Grocery and Pharmacy,-29,2020-03-29,AB
CA,Canada,Alberta,,3/29/2020,Parks,-23,2020-03-29,AB
CA,Canada,Alberta,,3/29/2020,Transit Stations,-63,2020-03-29,AB
CA,Canada,Alberta,,3/29/2020,Workplaces,-41,2020-03-29,AB
CA,Canada,Alberta,,3/29/2020,Residential,13,2020-03-29,AB
CA,Canada,Alberta,,3/30/2020,Retail and Recreation,-50,2020-03-30,AB
CA,Canada,Alberta,,3/30/2020,Grocery and Pharmacy,-22,2020-03-30,AB
CA,Canada,Alberta,,3/30/2020,Parks,-49,2020-03-30,AB
CA,Canada,Alberta,,3/30/2020,Transit Stations,-71,2020-03-30,AB
CA,Canada,Alberta,,3/30/2020,Workplaces,-52,2020-03-30,AB
CA,Canada,Alberta,,3/30/2020,Residential,21,2020-03-30,AB
CA,Canada,Alberta,,3/31/2020,Retail and Recreation,-51,2020-03-31,AB
CA,Canada,Alberta,,3/31/2020,Grocery and Pharmacy,-21,2020-03-31,AB
CA,Canada,Alberta,,3/31/2020,Parks,-47,2020-03-31,AB
CA,Canada,Alberta,,3/31/2020,Transit Stations,-70,2020-03-31,AB
CA,Canada,Alberta,,3/31/2020,Workplaces,-53,2020-03-31,AB
CA,Canada,Alberta,,3/31/2020,Residential,23,2020-03-31,AB
CA,Canada,Alberta,,4/1/2020,Retail and Recreation,-47,2020-04-01,AB
CA,Canada,Alberta,,4/1/2020,Grocery and Pharmacy,-13,2020-04-01,AB
CA,Canada,Alberta,,4/1/2020,Parks,-49,2020-04-01,AB
CA,Canada,Alberta,,4/1/2020,Transit Stations,-71,2020-04-01,AB
CA,Canada,Alberta,,4/1/2020,Workplaces,-53,2020-04-01,AB
CA,Canada,Alberta,,4/1/2020,Residential,23,2020-04-01,AB
CA,Canada,Alberta,,4/2/2020,Retail and Recreation,-49,2020-04-02,AB
CA,Canada,Alberta,,4/2/2020,Grocery and Pharmacy,-15,2020-04-02,AB
CA,Canada,Alberta,,4/2/2020,Parks,-48,2020-04-02,AB
CA,Canada,Alberta,,4/2/2020,Transit Stations,-72,2020-04-02,AB
CA,Canada,Alberta,,4/2/2020,Workplaces,-53,2020-04-02,AB
CA,Canada,Alberta,,4/2/2020,Residential,24,2020-04-02,AB
CA,Canada,Alberta,,4/3/2020,Retail and Recreation,-51,2020-04-03,AB
CA,Canada,Alberta,,4/3/2020,Grocery and Pharmacy,-16,2020-04-03,AB
CA,Canada,Alberta,,4/3/2020,Parks,-49,2020-04-03,AB
CA,Canada,Alberta,,4/3/2020,Transit Stations,-71,2020-04-03,AB
CA,Canada,Alberta,,4/3/2020,Workplaces,-52,2020-04-03,AB
CA,Canada,Alberta,,4/3/2020,Residential,25,2020-04-03,AB
CA,Canada,Alberta,,4/4/2020,Retail and Recreation,-53,2020-04-04,AB
CA,Canada,Alberta,,4/4/2020,Grocery and Pharmacy,-20,2020-04-04,AB
CA,Canada,Alberta,,4/4/2020,Parks,-31,2020-04-04,AB
CA,Canada,Alberta,,4/4/2020,Transit Stations,-63,2020-04-04,AB
CA,Canada,Alberta,,4/4/2020,Workplaces,-42,2020-04-04,AB
CA,Canada,Alberta,,4/4/2020,Residential,16,2020-04-04,AB
CA,Canada,Alberta,,4/5/2020,Retail and Recreation,-57,2020-04-05,AB
CA,Canada,Alberta,,4/5/2020,Grocery and Pharmacy,-33,2020-04-05,AB
CA,Canada,Alberta,,4/5/2020,Parks,-51,2020-04-05,AB
CA,Canada,Alberta,,4/5/2020,Transit Stations,-69,2020-04-05,AB
CA,Canada,Alberta,,4/5/2020,Workplaces,-43,2020-04-05,AB
CA,Canada,Alberta,,4/5/2020,Residential,14,2020-04-05,AB
CA,Canada,Alberta,,4/6/2020,Retail and Recreation,-47,2020-04-06,AB
CA,Canada,Alberta,,4/6/2020,Grocery and Pharmacy,-17,2020-04-06,AB
CA,Canada,Alberta,,4/6/2020,Parks,-26,2020-04-06,AB
CA,Canada,Alberta,,4/6/2020,Transit Stations,-69,2020-04-06,AB
CA,Canada,Alberta,,4/6/2020,Workplaces,-52,2020-04-06,AB
CA,Canada,Alberta,,4/6/2020,Residential,21,2020-04-06,AB
CA,Canada,Alberta,,4/7/2020,Retail and Recreation,-48,2020-04-07,AB
CA,Canada,Alberta,,4/7/2020,Grocery and Pharmacy,-15,2020-04-07,AB
CA,Canada,Alberta,,4/7/2020,Parks,-36,2020-04-07,AB
CA,Canada,Alberta,,4/7/2020,Transit Stations,-70,2020-04-07,AB
CA,Canada,Alberta,,4/7/2020,Workplaces,-53,2020-04-07,AB
CA,Canada,Alberta,,4/7/2020,Residential,23,2020-04-07,AB
CA,Canada,Alberta,,4/8/2020,Retail and Recreation,-45,2020-04-08,AB
CA,Canada,Alberta,,4/8/2020,Grocery and Pharmacy,-8,2020-04-08,AB
CA,Canada,Alberta,,4/8/2020,Parks,-23,2020-04-08,AB
CA,Canada,Alberta,,4/8/2020,Transit Stations,-69,2020-04-08,AB
CA,Canada,Alberta,,4/8/2020,Workplaces,-53,2020-04-08,AB
CA,Canada,Alberta,,4/8/2020,Residential,22,2020-04-08,AB
CA,Canada,Alberta,,4/9/2020,Retail and Recreation,-36,2020-04-09,AB
CA,Canada,Alberta,,4/9/2020,Grocery and Pharmacy,9,2020-04-09,AB
CA,Canada,Alberta,,4/9/2020,Parks,-10,2020-04-09,AB
